complaint_id,txn_id,txn_id_missing,user_id,merchant_id,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,bank_response_delay_days,impossible_reporting_delay,disputed_amount,disputed_amount_missing,reason_code_bucket,reason_code,complaint_text,resolution_status,severity,channel,transaction_date,reported_date,bank_response_date,txn_id_missing_flag,user_id_missing_flag,merchant_id_missing_flag,disputed_amount_missing_flag,has_long_reporting_delay,has_long_bank_response_delay,invalid_reporting_delay,invalid_bank_response_delay,user_found_in_kyc,merchant_found_in_master,transaction_found,user_id_unmatched,merchant_id_unmatched,txn_id_unmatched
CB0001454,TXN00011270,False,USR25463,MER7713,2026-01-12 23:29:29,2026-02-12 00:00:00,2026-03-14 00:00:00,30.02119212962963,30.0,False,2315.0,False,Account Takeover / Unauthorized,account hacked,Complaint received after multiple failed attempts.,Pending Bank,Medium,IVR,2026-01-12,2026-02-12,2026-03-14,False,False,False,False,True,True,False,False,False,False,True,True,True,False
CB0002357,TXN00009106,False,USR64172,MER7722,2026-03-05 00:00:00,2026-03-09 07:38:31,2026-04-05 07:38:31,4.318414351851852,27.0,False,1104.0,False,Account Takeover / Unauthorized,ATO,Merchant service was not delivered after payment.,Rejected,Medium,Chatbot,2026-03-05,2026-03-09,2026-04-05,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0001834,TXN00009538,False,USR93486,MER1097,2026-03-25 23:42:00,2026-03-28 00:00:00,2026-04-12 00:00:00,2.0125,15.0,False,1124.0,False,Other/Unclassified,scam,Merchant service was not delivered after payment. call dropped,Closed,Medium,Email,2026-03-25,2026-03-28,2026-04-12,False,False,False,False,False,True,False,False,True,True,True,False,False,False
CB0001285,TXN00011614,False,USR22620,MER8730,2026-01-25 15:04:08,2026-01-26 00:00:00,2026-02-13 00:00:00,0.3721296296296296,18.0,False,459.43,False,Duplicate Debit,double debit,Customer says amount was debited twice.,Resolved,Medium,Chatbot,2026-01-25,2026-01-26,2026-02-13,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0000333,TXN00009429,False,USR43447,MER6659,2026-03-06 05:06:00,2026-03-13 17:06:24,2026-03-30 00:00:00,7.500277777777778,16.287222222222223,False,1275.75,False,Item/Service Not Delivered,merchant service issue,Complaint received after multiple failed attempts.,In Progress,Low,App,2026-03-06,2026-03-13,2026-03-30,False,False,False,False,True,True,False,False,False,False,True,True,True,False
CB0001969,TXN00002091,False,USR88037,MER7819,2026-03-21 00:00:00,2026-03-29 07:59:18,,8.332847222222222,,False,497.48,False,Account Takeover / Unauthorized,login compromised,Payment made to unknown merchant as per customer statement.,Rejected,Medium,IVR,2026-03-21,2026-03-29,,False,False,False,False,True,False,False,False,True,False,True,False,True,False
CB0002592,TXN00003766,False,USR79094,MER8315,2026-01-17 13:54:40,2026-01-21 00:00:00,2026-01-28 00:00:00,3.4203703703703705,7.0,False,587.08,False,Account Takeover / Unauthorized,login compromised,Suspicious high-value payment disputed by customer.,Pending Bank,Medium,Email,2026-01-17,2026-01-21,2026-01-28,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0002052,TXN00019589,False,USR55253,MER4612,2026-03-16 00:00:00,2026-03-17 00:00:00,,1.0,,False,2150.0,False,General Complaint / Dispute,customer issue,user says upi pin was not entered by them.,Resolved,Medium,Email,2026-03-16,2026-03-17,,False,False,False,False,False,False,False,False,True,False,True,False,True,False
CB0001914,TXN00009715,False,USR93782,MER5614,2026-02-12 00:00:00,2026-02-13 03:25:21,2026-02-24 00:00:00,1.1426041666666666,10.857395833333332,False,1483.0,False,Other/Unclassified,Fraud Suspected,Suspicious high-value payment disputed by customer.,Open,Critical,App,2026-02-12,2026-02-13,2026-02-24,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0000454,TXN00010362,False,USR13559,MER3717,2026-02-01 00:00:00,2026-02-04 00:00:00,2026-02-10 00:00:00,3.0,6.0,False,721.17,False,Duplicate Debit,DUP_DEBIT,Payment made to unknown merchant as per customer statement.,Open,Medium,Chatbot,2026-02-01,2026-02-04,2026-02-10,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0000073,TXN00007186,False,USR55692,MER9079,2026-02-14 01:49:22,2026-02-21 00:00:00,2026-02-21 00:00:00,6.9240509259259255,0.0,False,7193.48,False,Other/Unclassified,incorrect amount,Customer says amount was debited twice.,Rejected,Medium,Email,2026-02-14,2026-02-21,2026-02-21,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0000746,TXN00006761,False,USR27533,MER9632,2026-01-09 00:00:00,2026-01-16 00:00:00,2026-01-25 23:15:33,7.0,9.969131944444444,False,1870.83,False,Duplicate Debit,DUP_DEBIT,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,Open,Medium,Chatbot,2026-01-09,2026-01-16,2026-01-25,False,False,False,False,False,True,False,False,True,True,True,False,False,False
CB0000497,TXN00001489,False,USR78501,MER8779,2026-03-22 14:52:27,2026-05-07 01:52:00,2026-05-19 00:00:00,45.458020833333336,11.922222222222222,False,6345.72,False,Item/Service Not Delivered,not delivered,Merchant service was not delivered after payment.,Resolved,High,App,2026-03-22,2026-05-07,2026-05-19,False,False,False,False,True,True,False,False,False,True,True,True,False,False
CB0002634,TXN00017469,False,USR67399,MER4047,2026-02-04 00:00:00,2026-02-05 00:00:00,2026-02-20 00:00:00,1.0,15.0,False,1016.01,False,Amount Mismatch,amount mismatch,User reports money deducted but merchant denies receiving payment.,Rejected,Low,IVR,2026-02-04,2026-02-05,2026-02-20,False,False,False,False,False,True,False,False,False,True,True,True,False,False
CB0000332,TXN00005378,False,USR88270,MER4590,2026-03-31 00:00:00,2026-05-16 14:52:28,2026-05-16 14:52:28,46.61976851851852,0.0,False,1274.1,False,Other/Unclassified,Service Not Provided,Complaint received after multiple failed attempts.,Open,Medium,Call Center,2026-03-31,2026-05-16,2026-05-16,False,False,False,False,True,False,False,False,False,False,True,True,True,False
CB0002757,TXN00002386,False,USR65855,MER2446,2026-01-07 14:37:01,2026-01-03 14:37:01,,-4.0,,True,4215.68,False,Other/Unclassified,service failed,Customer says amount was debited twice.,Pending Bank,Low,Call Center,2026-01-07,2026-01-03,,False,False,False,False,False,False,True,False,False,False,True,True,True,False
CB0000747,TXN00015384,False,USR91399,MER3815,2026-02-21 00:00:00,2026-03-04 07:27:02,,11.310439814814815,,False,452.46,False,General Complaint / Dispute,dispute raised,user claims account was compromised before transaction.,Closed,Low,Chatbot,2026-02-21,2026-03-04,,False,False,False,False,True,False,False,False,True,False,True,False,True,False
CB0001389,TXN00013530,False,USR54156,MER6601,2026-01-09 13:45:32,2026-01-15 00:00:00,,5.426712962962963,,False,11913.51,False,Duplicate Debit,Duplicate Debit,Customer says transaction was not authorized.,In Progress,Low,IVR,2026-01-09,2026-01-15,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0000419,TXN00018842,False,USR61484,MER8719,2026-03-13 16:46:00,2026-03-29 08:46:00,,15.666666666666666,,False,1397.32,False,Amount Mismatch,Wrong Amount,Payment made to unknown merchant as per customer statement.,Closed,Medium,Email,2026-03-13,2026-03-29,,False,False,False,False,True,False,False,False,True,True,True,False,False,False
CB0002788,TXN00007182,False,USR38163,MER5980,2026-03-11 00:00:00,2026-03-13 01:58:00,2026-03-24 00:00:00,2.0819444444444444,10.918055555555556,False,7942.83,False,General Complaint / Dispute,complaint,Customer says transaction was not authorized.,In Progress,Low,Branch,2026-03-11,2026-03-13,2026-03-24,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0001181,TXN00009419,False,USR39500,MER9291,2026-03-06 15:17:00,2026-04-21 00:00:00,,45.363194444444446,,False,16164.46,False,Item/Service Not Delivered,item not received,Complaint received after multiple failed attempts.,In Progress,Low,IVR,2026-03-06,2026-04-21,,False,False,False,False,True,False,False,False,False,False,True,True,True,False
CB0001603,TXN00007165,False,USR26534,MER2266,2026-03-03 00:00:00,2026-03-06 00:00:00,2026-03-09 18:27:00,3.0,3.76875,False,676.0,False,Duplicate Debit,charged twice,suspicious high-value payment disputed by customer.,Closed,Low,App,2026-03-03,2026-03-06,2026-03-09,False,False,False,False,False,False,False,False,True,True,True,False,False,False
CB0000800,TXN00008407,False,USR54047,MER8953,2026-03-29 00:00:00,2026-03-29 00:00:00,2026-04-22 00:00:00,0.0,24.0,False,2017.17,False,Other/Unclassified,scam,Customer says transaction was not authorized. urgent,Closed,Medium,IVR,2026-03-29,2026-03-29,2026-04-22,False,False,False,False,False,True,False,False,True,False,True,False,True,False
CB0000007,TXN00017412,False,USR26201,MER8154,2026-02-16 22:23:08,2026-02-17 00:00:00,2026-02-18 05:23:00,0.0672685185185185,1.2243055555555555,False,1505.0,False,Item/Service Not Delivered,merchant service issue,Complaint received after multiple failed attempts.,Open,Low,App,2026-02-16,2026-02-17,2026-02-18,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0000544,TXN00016205,False,USR41135,MER4873,2026-03-21 00:00:00,2026-03-20 00:00:00,2026-04-13 00:00:00,-1.0,24.0,True,3052.0,False,Account Takeover / Unauthorized,login compromised,suspicious high-value payment disputed by customer.,Resolved,Low,Chatbot,2026-03-21,2026-03-20,2026-04-13,False,False,False,False,False,True,True,False,True,False,True,False,True,False
CB0001715,TXN00010566,False,USR83077,MER9707,2026-02-21 00:00:00,2026-02-24 00:00:00,2026-03-01 19:01:00,3.0,5.792361111111111,False,3265.07,False,Other/Unclassified,unauth txn,Payment made to unknown merchant as per cust statement.,Rejected,Medium,IVR,2026-02-21,2026-02-24,2026-03-01,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001874,TXN00004675,False,USR30340,MER7982,2026-03-21 00:00:00,2026-04-06 22:58:00,,16.956944444444446,,False,258.2,False,Item/Service Not Delivered,not delivered,Complaint received after multiple failed attempts.,Pending Bank,High,Chatbot,2026-03-21,2026-04-06,,False,False,False,False,True,False,False,False,False,True,True,True,False,False
CB0000743,TXN00005962,False,USR43455,MER1477,2026-03-16 00:00:00,2026-03-22 00:00:00,,6.0,,False,354.48,False,Other/Unclassified,Fraud Suspected,Suspicious high-value payment disputed by customer.,Open,Medium,IVR,2026-03-16,2026-03-22,,False,False,False,False,False,False,False,False,True,True,True,False,False,False
CB0002140,TXN00013237,False,USR59679,MER1712,2026-01-23 00:00:00,2026-01-24 20:01:00,,1.8340277777777776,,False,405.0,False,Account Takeover / Unauthorized,Account Takeover,User claims account was compromised before transaction.,Open,Medium,Call Center,2026-01-23,2026-01-24,,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001347,TXN00016394,False,USR93953,MER3886,2026-03-27 07:12:43,2026-03-30 00:00:00,2026-03-31 04:12:00,2.699502314814815,1.175,False,1503.32,False,Other/Unclassified,Service Not Provided,User says UPI PIN was not entered by them.,Pending Bank,Low,App,2026-03-27,2026-03-30,2026-03-31,False,False,False,False,False,False,False,False,True,True,True,False,False,False
CB0001263,TXN00002462,False,USR87914,MER6026,2026-01-03 00:00:00,2026-01-04 13:43:14,2026-01-07 00:00:00,1.5716898148148148,2.428310185185185,False,2723.0,False,Duplicate Debit,charged twice,User says UPI PIN was not entered by them.,Resolved,High,Call Center,2026-01-03,2026-01-04,2026-01-07,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0002697,TXN00004642,False,USR90463,MER5765,2026-03-13 01:00:19,2026-03-14 00:00:00,,0.958113425925926,,False,1778.23,False,Account Takeover / Unauthorized,unauthorized_transaction,Suspicious high-value payment disputed by customer.,Open,Medium,IVR,2026-03-13,2026-03-14,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0002127,TXN00007220,False,USR63182,MER9060,2026-01-05 00:00:00,2026-01-08 00:00:00,2026-01-12 00:00:00,3.0,4.0,False,4676.01,False,Other/Unclassified,fraud,Customer complaint text unclear due to poor call center notes.,Open,Medium,Branch,2026-01-05,2026-01-08,2026-01-12,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0002190,TXN74121,False,USR68897,MER4316,2026-03-13 12:21:29,2026-03-19 00:00:00,2026-03-26 00:00:00,5.485081018518518,7.0,False,1678.99,False,Account Takeover / Unauthorized,not done by me,Customer says transaction was not authorized.,Pending Bank,Medium,Chatbot,2026-03-13,2026-03-19,2026-03-26,False,False,False,False,False,False,False,False,True,False,False,False,True,True
CB0000761,TXN00001654,False,USR73010,MER6154,2026-02-05 00:00:00,2026-02-08 03:55:59,2026-02-10 00:00:00,3.163877314814815,1.8361226851851853,False,11920.81,False,Other/Unclassified,fraud,Suspicious high-value payment disputed by cust.,Pending Bank,Low,IVR,2026-02-05,2026-02-08,2026-02-10,False,False,False,False,False,False,False,False,False,False,True,True,True,False
CB0001736,TXN00006569,False,USR82594,MER5200,2026-03-07 00:00:00,2026-03-09 00:00:00,,2.0,,False,3352.04,False,Item/Service Not Delivered,merchant service issue,Merchant service was not delivered after payment. details missing,Resolved,High,App,2026-03-07,2026-03-09,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0001464,TXN32619,False,USR22277,MER4473,2026-01-02 00:00:00,2026-01-05 19:21:00,2026-01-30 00:00:00,3.80625,24.19375,False,2826.04,False,Item/Service Not Delivered,item not received,User claims account was compromised before transaction.,Resolved,Medium,Email,2026-01-02,2026-01-05,2026-01-30,False,False,False,False,False,True,False,False,False,False,False,True,True,True
CB0000298,TXN00003788,False,USR83977,MER4437,2026-02-03 23:13:39,2026-02-05 03:13:00,2026-02-24 00:00:00,1.1662152777777777,18.865972222222226,False,5092.34,False,Item/Service Not Delivered,merchant service issue,Merchant service was not delivered after payment.,Pending Bank,Low,Chatbot,2026-02-03,2026-02-05,2026-02-24,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002038,TXN00005021,False,USR23918,MER2822,2026-02-15 01:06:00,2026-02-17 05:06:57,2026-03-01 00:00:00,2.1673263888888887,11.786840277777776,False,7640.62,False,Item/Service Not Delivered,not delivered,Customer says transaction was not authorized.,Resolved,Low,Email,2026-02-15,2026-02-17,2026-03-01,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0001214,TXN84117,False,USR58335,MER8999,2026-02-06 00:00:00,2026-02-11 21:36:27,2026-02-27 00:00:00,5.9003125,15.0996875,False,3956.74,False,Item/Service Not Delivered,delivery issue,user reports money deducted but merchant denies receiving payment.,Closed,High,Branch,2026-02-06,2026-02-11,2026-02-27,False,False,False,False,False,True,False,False,False,False,False,True,True,True
CB0000443,TXN00003234,False,USR48070,MER7286,2026-02-25 00:00:00,2026-02-26 00:00:00,2026-03-21 00:00:00,1.0,23.0,False,8014.91,False,Other/Unclassified,scam,Suspicious high-value payment disputed by customer.,Rejected,Medium,IVR,2026-02-25,2026-02-26,2026-03-21,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002254,TXN00016982,False,USR48692,MER4326,2026-01-08 00:00:00,2026-01-10 00:00:00,2026-01-27 22:58:49,2.0,17.957511574074076,False,662.25,False,Other/Unclassified,suspicious transaction,User says UPI PIN was not entered by them.,Open,Medium,App,2026-01-08,2026-01-10,2026-01-27,False,False,False,False,False,True,False,False,True,True,True,False,False,False
CB0000039,TXN00010340,False,USR89475,MER2478,2026-01-07 12:28:00,2026-01-12 00:00:00,2026-01-31 00:00:00,4.480555555555555,19.0,False,8382.0,False,Account Takeover / Unauthorized,not done by me,Payment made to unknown merchant as per customer statement.,In Progress,Medium,Chatbot,2026-01-07,2026-01-12,2026-01-31,False,False,False,False,False,True,False,False,True,True,True,False,False,False
CB0002359,TXN00004169,False,USR59679,MER4473,2026-01-03 08:56:00,2026-01-08 00:00:00,2026-01-16 14:56:06,4.627777777777778,8.622291666666667,False,13744.99,False,Other/Unclassified,fraud,Customer complaint text unclear due to poor call center notes.,Closed,Critical,Email,2026-01-03,2026-01-08,2026-01-16,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0002015,TXN00003845,False,USR71348,MER6074,2026-01-20 00:00:00,2026-01-23 00:00:00,2026-02-18 00:40:34,3.0,26.028171296296296,False,2182.0,False,Account Takeover / Unauthorized,account hacked,Customer says amount was debited twice.,Resolved,High,Chatbot,2026-01-20,2026-01-23,2026-02-18,False,False,False,False,False,True,False,False,False,False,True,True,True,False
CB0000384,TXN00007704,False,USR74500,MER5267,2026-02-07 00:00:00,2026-02-09 00:00:00,,2.0,,False,1568.0,False,Amount Mismatch,amount mismatch,Customer says amount was debited twice.,Closed,Low,Chatbot,2026-02-07,2026-02-09,,False,False,False,False,False,False,False,False,False,True,True,True,False,False
CB0001630,TXN00011150,False,USR97781,MER4684,2026-03-04 21:59:00,2026-03-07 00:00:00,,2.0840277777777776,,False,3344.0,False,Duplicate Debit,Duplicate Debit,Customer says transaction was not authorized.,Resolved,Medium,Call Center,2026-03-04,2026-03-07,,False,False,False,False,False,False,False,False,True,False,True,False,True,False
